Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S92246342,Black-bellied Whistling-Duck,Dendrocygna autumnalis,230,5,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-07-24,06:45 AM,eBird - Traveling Count,256,1,8.661,,7,,,"Pleasantly cool for this time of year!  First we stopped at pond 1west and birded the north side, then we birded the south side.  We then drove to the bird blind and from there walked into the forested area along side the colorado River.  We also noted birds close to the CER building and on the wires .",356619551
S89888807,American Crow,Corvus brachyrhynchos,21054,X,US-TX,Travis,L15306571,Renfert,30.410023,-97.705509,2021-06-09,,eBird - Casual Observation,,0,,,1
S96070696,American Crow,Corvus brachyrhynchos,21054,2,US-TX,Travis,L16632534,"Roy G. Guerrero Colorado River Metro Park, Austin US-TX 30.24359, -97.69722",30.243585,-97.697219,2021-10-13,07:44 AM,eBird - Traveling Count,124,0,3.149,,14
S100018160,American Crow,Corvus brachyrhynchos,21054,9,US-TX,Travis,L13469109,Walnut Creek Hill,30.40791,-97.701146,2022-01-03,08:15 AM,eBird - Traveling Count,99,1,4.628,,1
S107552158,American Crow,Corvus brachyrhynchos,21054,1,US-TX,Travis,L13469109,Walnut Creek Hill,30.40791,-97.701146,2022-04-20,12:39 PM,eBird - Traveling Count,51,1,3.272,,1
S95477581,American Crow,Corvus brachyrhynchos,21054,1,US-TX,Williamson,L697965,"Berry Springs Park, Georgetown",30.6820084,-97.6417637,2021-10-02,08:21 AM,eBird - Traveling Count,104,1,2.31,,8
S92546982,American Crow,Corvus brachyrhynchos,21054,1,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:03 AM,eBird - Traveling Count,155,1,5.2,,3,,,Lake Creek trail w MaryG and Zoë. Lots of mockingbirds and herons/egrets.
S102716813,American Crow,Corvus brachyrhynchos,21054,1,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:10 AM,eBird - Traveling Count,150,1,5.311,,3,,Audio only,Birding with Zoë and Katy Y.
S118532088,Fish Crow,Corvus ossifragus,21068,X,US-LA,Orleans,L20853078,Four Points Hotel,29.958486,-90.066745,2022-09-11,,eBird - Casual Observation,,0,,,1
S106266132,Carolina Chickadee,Poecile carolinensis,21558,5,US-TX,Burnet,L18371785,7 Oaks Ranch,30.988117,-97.913805,2022-04-04,07:54 AM,eBird - Traveling Count,202,0,3.276,,14
S94601840,Carolina Chickadee,Poecile carolinensis,21558,5,US-TX,Dallas,L16368411,"470 Copperstone Trail, Coppell US-TX 32.98266, -97.00230",32.982657,-97.002298,2021-09-13,08:02 AM,eBird - Traveling Count,54,1,2.618,,1
S94547909,Carolina Chickadee,Poecile carolinensis,21558,7,US-TX,Dallas,L1878436,Coppell Nature Park,32.9640841,-97.0205114,2021-09-12,07:21 AM,eBird - Traveling Count,80,1,2.74,,1
S108781020,Carolina Chickadee,Poecile carolinensis,21558,1,US-TX,Kimble,L283468,South Llano River SP (HOTW 093),30.4391651,-99.8128617,2022-05-02,04:28 PM,eBird - Traveling Count,234,0,10.255,,2
S108828409,Carolina Chickadee,Poecile carolinensis,21558,1,US-TX,Kimble,L283468,South Llano River SP (HOTW 093),30.4391651,-99.8128617,2022-05-03,09:21 AM,eBird - Traveling Count,158,0,4.147,,2
S118496634,Carolina Chickadee,Poecile carolinensis,21558,1,US-LA,Orleans,L1143291,City Park--Couturie Forest,30.0045693,-90.0935962,2022-09-11,07:10 AM,eBird - Traveling Count,79,1,3.251,,2
S96743814,Carolina Chickadee,Poecile carolinensis,21558,6,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16
S131752142,Carolina Chickadee,Poecile carolinensis,21558,1,US-TX,Travis,L4462886,Balcones Canyonlands NWR--Cactus Rocks Trail,30.5055449,-97.9798198,2023-03-25,07:55 AM,eBird - Traveling Count,62,1,3.765,,3
S106460707,Carolina Chickadee,Poecile carolinensis,21558,2,US-TX,Travis,L4065284,"Boggy Creek Greenbelt, Austin",30.2676159,-97.7143054,2022-04-07,07:59 AM,eBird - Traveling Count,140,0,3.271,,14
S96731655,Carolina Chickadee,Poecile carolinensis,21558,2,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2021-10-26,07:39 AM,eBird - Traveling Count,179,1,2.6,,16
S110962065,Carolina Chickadee,Poecile carolinensis,21558,4,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2022-05-22,08:14 AM,eBird - Traveling Count,142,1,1.866,,10
S126735920,Carolina Chickadee,Poecile carolinensis,21558,2,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2023-01-22,08:14 AM,eBird - Traveling Count,94,1,2.123,,2
S84478285,Carolina Chickadee,Poecile carolinensis,21558,X,US-TX,Travis,L14236271,Creek,30.403654,-97.695237,2021-03-31,,eBird - Casual Observation,,0,,,1
S105366046,Carolina Chickadee,Poecile carolinensis,21558,1,US-TX,Travis,L18212458,Hamilton Greenbelt,30.361636,-97.978144,2022-03-22,09:28 AM,eBird - Traveling Count,64,1,3.079,,1
S92246342,Carolina Chickadee,Poecile carolinensis,21558,4,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-07-24,06:45 AM,eBird - Traveling Count,256,1,8.661,,7,,,"Pleasantly cool for this time of year!  First we stopped at pond 1west and birded the north side, then we birded the south side.  We then drove to the bird blind and from there walked into the forested area along side the colorado River.  We also noted birds close to the CER building and on the wires ."
S97823429,Carolina Chickadee,Poecile carolinensis,21558,3,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-11-20,07:39 AM,eBird - Traveling Count,195,1,7.219,,12
S118899613,Carolina Chickadee,Poecile carolinensis,21558,1,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2022-09-17,07:44 AM,eBird - Traveling Count,201,0,5.763,,10
S108525313,Carolina Chickadee,Poecile carolinensis,21558,1,US-TX,Travis,L357869,Lady Bird Johnson Wildflower Ctr (HOTE 047),30.1853476,-97.8745151,2022-04-30,03:15 PM,eBird - Traveling Count,79,1,2.592,,2
S92463974,Carolina Chickadee,Poecile carolinensis,21558,2,US-TX,Travis,L1180735,"Laguna Gloria, Austin",30.3107177,-97.77493,2021-07-29,09:31 AM,eBird - Traveling Count,97,1,1.619,,1
S92186758,Carolina Chickadee,Poecile carolinensis,21558,4,US-TX,Travis,L15830223,Lifetime,30.401058,-97.74,2021-07-23,01:59 PM,eBird - Stationary Count,3,1,,,1
S102716814,Carolina Chickadee,Poecile carolinensis,21558,5,US-TX,Travis,L2023174,Mills Pond at Wells Branch,30.45,-97.68012,2022-02-15,08:55 AM,eBird - Traveling Count,128,1,2.283,,3
S107613786,Carolina Chickadee,Poecile carolinensis,21558,4,US-TX,Travis,L2023174,Mills Pond at Wells Branch,30.45,-97.68012,2022-04-21,08:14 AM,eBird - Traveling Count,121,1,2.739,,1
S128179336,Carolina Chickadee,Poecile carolinensis,21558,2,US-TX,Travis,L22565764,Newning Neighborhood,30.248011,-97.746133,2023-02-12,10:21 AM,eBird - Traveling Count,54,1,1.432,,1
S96070696,Carolina Chickadee,Poecile carolinensis,21558,3,US-TX,Travis,L16632534,"Roy G. Guerrero Colorado River Metro Park, Austin US-TX 30.24359, -97.69722",30.243585,-97.697219,2021-10-13,07:44 AM,eBird - Traveling Count,124,0,3.149,,14
S92497822,Carolina Chickadee,Poecile carolinensis,21558,2,US-TX,Travis,L15941910,"St. Edward's Park, Austin US-TX (30.4050,-97.7894)",30.404985,-97.789424,2021-07-30,07:57 AM,eBird - Traveling Count,22,1,.472,,1,,,Ill-equipped. Need long pants and bug spray.
S92791399,Carolina Chickadee,Poecile carolinensis,21558,2,US-TX,Travis,L15834311,St. Edwards,30.407137,-97.790425,2021-08-05,07:04 AM,eBird - Traveling Count,93,1,2.452,,2,,,St. Edwards/Bull Creek w/ Adrian
S101527887,Carolina Chickadee,Poecile carolinensis,21558,2,US-TX,Travis,L15834311,St. Edwards,30.407137,-97.790425,2022-01-27,08:44 AM,eBird - Traveling Count,70,1,2.044,,1
S92058626,Carolina Chickadee,Poecile carolinensis,21558,10,US-TX,Travis,L391415,St. Edwards Pk (NW Austin),30.40675,-97.7903333,2021-07-20,06:33 AM,eBird - Traveling Count,162,1,2.771,,6,,,"This was a Travis Audubon field trip.  There were 6 enthusiastic participants.  Humid, cooler than average, lush and green from recent rains."
S92134002,Carolina Chickadee,Poecile carolinensis,21558,2,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-07-22,09:31 AM,eBird - Traveling Count,80,1,2.009,,1
S92177045,Carolina Chickadee,Poecile carolinensis,21558,4,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-07-23,10:05 AM,eBird - Traveling Count,45,1,1.609,,1
S93312397,Carolina Chickadee,Poecile carolinensis,21558,1,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-08-16,07:48 AM,eBird - Traveling Count,60,1,2.136,,1
S100018160,Carolina Chickadee,Poecile carolinensis,21558,3,US-TX,Travis,L13469109,Walnut Creek Hill,30.40791,-97.701146,2022-01-03,08:15 AM,eBird - Traveling Count,99,1,4.628,,1
S85682900,Carolina Chickadee,Poecile carolinensis,21558,X,US-TX,Travis,L14482437,Wild Basin Nature Preserve,30.311227,-97.824569,2021-04-16,,eBird - Casual Observation,,0,,,1
S94413670,Carolina Chickadee,Poecile carolinensis,21558,1,US-TX,Travis,L16333929,"Zilker Metropolitan Park, Austin US-TX 30.27127, -97.77026",30.271271,-97.770265,2021-09-09,09:07 AM,eBird - Traveling Count,83,0,3.722,,1
S95477581,Carolina Chickadee,Poecile carolinensis,21558,5,US-TX,Williamson,L697965,"Berry Springs Park, Georgetown",30.6820084,-97.6417637,2021-10-02,08:21 AM,eBird - Traveling Count,104,1,2.31,,8
S92546982,Carolina Chickadee,Poecile carolinensis,21558,2,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:03 AM,eBird - Traveling Count,155,1,5.2,,3,,,Lake Creek trail w MaryG and Zoë. Lots of mockingbirds and herons/egrets.,358129311
S102716813,Carolina Chickadee,Poecile carolinensis,21558,3,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:10 AM,eBird - Traveling Count,150,1,5.311,,3,,,Birding with Zoë and Katy Y.
S91758288,Tufted Titmouse,Baeolophus bicolor,21657,X,US-TX,Dallas,L15766895,Andy Brown Near Bridge,32.981677,-96.995225,2021-06-28,,eBird - Casual Observation,,0,,,1
S106266132,Black-crested Titmouse,Baeolophus atricristatus,21660,2,US-TX,Burnet,L18371785,7 Oaks Ranch,30.988117,-97.913805,2022-04-04,07:54 AM,eBird - Traveling Count,202,0,3.276,,14
S108781020,Black-crested Titmouse,Baeolophus atricristatus,21660,6,US-TX,Kimble,L283468,South Llano River SP (HOTW 093),30.4391651,-99.8128617,2022-05-02,04:28 PM,eBird - Traveling Count,234,0,10.255,,2
S108828409,Black-crested Titmouse,Baeolophus atricristatus,21660,4,US-TX,Kimble,L283468,South Llano River SP (HOTW 093),30.4391651,-99.8128617,2022-05-03,09:21 AM,eBird - Traveling Count,158,0,4.147,,2
S108918377,Black-crested Titmouse,Baeolophus atricristatus,21660,3,US-TX,Kimble,L283468,South Llano River SP (HOTW 093),30.4391651,-99.8128617,2022-05-04,08:56 AM,eBird - Traveling Count,165,1,4.827,,2
S126735920,Black-crested Titmouse,Baeolophus atricristatus,21660,1,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2023-01-22,08:14 AM,eBird - Traveling Count,94,1,2.123,,2
S105366046,Black-crested Titmouse,Baeolophus atricristatus,21660,1,US-TX,Travis,L18212458,Hamilton Greenbelt,30.361636,-97.978144,2022-03-22,09:28 AM,eBird - Traveling Count,64,1,3.079,,1
S102716814,Black-crested Titmouse,Baeolophus atricristatus,21660,3,US-TX,Travis,L2023174,Mills Pond at Wells Branch,30.45,-97.68012,2022-02-15,08:55 AM,eBird - Traveling Count,128,1,2.283,,3,,,,416604111
S128179336,Black-crested Titmouse,Baeolophus atricristatus,21660,1,US-TX,Travis,L22565764,Newning Neighborhood,30.248011,-97.746133,2023-02-12,10:21 AM,eBird - Traveling Count,54,1,1.432,,1
S92497822,Black-crested Titmouse,Baeolophus atricristatus,21660,1,US-TX,Travis,L15941910,"St. Edward's Park, Austin US-TX (30.4050,-97.7894)",30.404985,-97.789424,2021-07-30,07:57 AM,eBird - Traveling Count,22,1,.472,,1,,,Ill-equipped. Need long pants and bug spray.
S92791399,Black-crested Titmouse,Baeolophus atricristatus,21660,6,US-TX,Travis,L15834311,St. Edwards,30.407137,-97.790425,2021-08-05,07:04 AM,eBird - Traveling Count,93,1,2.452,,2,,,St. Edwards/Bull Creek w/ Adrian,359285901
S92058626,Black-crested Titmouse,Baeolophus atricristatus,21660,10,US-TX,Travis,L391415,St. Edwards Pk (NW Austin),30.40675,-97.7903333,2021-07-20,06:33 AM,eBird - Traveling Count,162,1,2.771,,6,,,"This was a Travis Audubon field trip.  There were 6 enthusiastic participants.  Humid, cooler than average, lush and green from recent rains."
S92177045,Black-crested Titmouse,Baeolophus atricristatus,21660,1,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-07-23,10:05 AM,eBird - Traveling Count,45,1,1.609,,1
S93312397,Black-crested Titmouse,Baeolophus atricristatus,21660,1,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-08-16,07:48 AM,eBird - Traveling Count,60,1,2.136,,1
S85682975,Black-crested Titmouse,Baeolophus atricristatus,21660,X,US-TX,Travis,L14482437,Wild Basin Nature Preserve,30.311227,-97.824569,2021-04-16,,eBird - Casual Observation,,0,,,1
S96743814,Tufted x Black-crested Titmouse (hybrid),Baeolophus bicolor x atricristatus,21664,4,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16
S96731655,Tufted x Black-crested Titmouse (hybrid),Baeolophus bicolor x atricristatus,21664,3,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2021-10-26,07:39 AM,eBird - Traveling Count,179,1,2.6,,16
S96070696,Tufted x Black-crested Titmouse (hybrid),Baeolophus bicolor x atricristatus,21664,2,US-TX,Travis,L16632534,"Roy G. Guerrero Colorado River Metro Park, Austin US-TX 30.24359, -97.69722",30.243585,-97.697219,2021-10-13,07:44 AM,eBird - Traveling Count,124,0,3.149,,14
S91759469,Northern Rough-winged Swallow,Stelgidopteryx serripennis,23494,X,US-OH,Carroll,L15596150,Lake House,40.537075,-81.249436,2021-07-02,,eBird - Casual Observation,,0,,,1
S91124657,Northern Rough-winged Swallow,Stelgidopteryx serripennis,23494,X,US-OH,Carroll,L15596150,Lake House,40.537075,-81.249436,2021-07-02,01:45 PM,eBird - Casual Observation,,0,,,1
S88267418,Purple Martin,Progne subis,23509,X,US-OK,Cleveland,L14951076,AirBnb,35.341213,-97.607861,2021-05-16,,eBird - Casual Observation,,0,,,1
S92246342,Purple Martin,Progne subis,23509,200,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-07-24,06:45 AM,eBird - Traveling Count,256,1,8.661,,7,,,"Pleasantly cool for this time of year!  First we stopped at pond 1west and birded the north side, then we birded the south side.  We then drove to the bird blind and from there walked into the forested area along side the colorado River.  We also noted birds close to the CER building and on the wires ."
S107286394,Purple Martin,Progne subis,23509,20,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2022-04-17,08:02 AM,eBird - Traveling Count,125,1,6.343,,2
S92058626,Purple Martin,Progne subis,23509,22,US-TX,Travis,L391415,St. Edwards Pk (NW Austin),30.40675,-97.7903333,2021-07-20,06:33 AM,eBird - Traveling Count,162,1,2.771,,6,,,"This was a Travis Audubon field trip.  There were 6 enthusiastic participants.  Humid, cooler than average, lush and green from recent rains."
S92546982,Purple Martin,Progne subis,23509,30,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:03 AM,eBird - Traveling Count,155,1,5.2,,3,,,Lake Creek trail w MaryG and Zoë. Lots of mockingbirds and herons/egrets.
S102716813,Purple Martin,Progne subis,23509,35,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:10 AM,eBird - Traveling Count,150,1,5.311,,3,,,Birding with Zoë and Katy Y.
S109673215,Caribbean Martin,Progne dominicensis,23516,X,PR-SJ,,L18974963,Overlook,18.459959,-66.07766,2022-05-11,,eBird - Casual Observation,,0,,,1
S91079551,Barn Swallow,Hirundo rustica,23610,X,US-OH,Carroll,L15596150,Lake House,40.537075,-81.249436,2021-07-01,02:55 PM,eBird - Casual Observation,,0,,,1
S110962065,Barn Swallow,Hirundo rustica,23610,1,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2022-05-22,08:14 AM,eBird - Traveling Count,142,1,1.866,,10
S92246342,Barn Swallow,Hirundo rustica,23610,200,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-07-24,06:45 AM,eBird - Traveling Count,256,1,8.661,,7,,,"Pleasantly cool for this time of year!  First we stopped at pond 1west and birded the north side, then we birded the south side.  We then drove to the bird blind and from there walked into the forested area along side the colorado River.  We also noted birds close to the CER building and on the wires ."
S107286394,Barn Swallow,Hirundo rustica,23610,2,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2022-04-17,08:02 AM,eBird - Traveling Count,125,1,6.343,,2
S92059321,Barn Swallow,Hirundo rustica,23610,50,US-TX,Travis,L15830223,Lifetime,30.401058,-97.74,2021-07-20,04:28 PM,eBird - Casual Observation,,0,,,1,,Lifetime quarry
S92186758,Barn Swallow,Hirundo rustica,23610,10,US-TX,Travis,L15830223,Lifetime,30.401058,-97.74,2021-07-23,01:59 PM,eBird - Stationary Count,3,1,,,1
S137581240,Barn Swallow,Hirundo rustica,23610,8,US-TX,Travis,L24317847,Mom’s neighborhood,30.488574,-97.997459,2023-05-13,07:59 PM,eBird - Traveling Count,24,1,1.064,,1
S137651183,Barn Swallow,Hirundo rustica,23610,13,US-TX,Travis,L24317847,Mom’s neighborhood,30.488574,-97.997459,2023-05-14,07:19 AM,eBird - Traveling Count,75,0,.901,,1
S92134002,Barn Swallow,Hirundo rustica,23610,5,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-07-22,09:31 AM,eBird - Traveling Count,80,1,2.009,,1
S89888096,Barn Swallow,Hirundo rustica,23610,X,US-TX,Travis,L13469109,Walnut Creek Hill,30.40791,-97.701146,2021-06-09,08:51 AM,eBird - Casual Observation,,0,,,1
S107552158,Barn Swallow,Hirundo rustica,23610,2,US-TX,Travis,L13469109,Walnut Creek Hill,30.40791,-97.701146,2022-04-20,12:39 PM,eBird - Traveling Count,51,1,3.272,,1
S91350571,Barn Swallow,Hirundo rustica,23610,X,US-OH,Tuscarawas,L15665042,Marina,40.536204,-81.2746,2021-07-06,,eBird - Casual Observation,,0,,,1
S92546982,Barn Swallow,Hirundo rustica,23610,28,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:03 AM,eBird - Traveling Count,155,1,5.2,,3,,,Lake Creek trail w MaryG and Zoë. Lots of mockingbirds and herons/egrets.
S102716813,Barn Swallow,Hirundo rustica,23610,30,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:10 AM,eBird - Traveling Count,150,1,5.311,,3,,,Birding with Zoë and Katy Y.
S92018381,Cliff Swallow,Petrochelidon pyrrhonota,23704,X,US-TX,Travis,L15830223,Lifetime,30.401058,-97.74,2021-07-19,07:27 PM,eBird - Casual Observation,,0,,,1
S109806081,Cave Swallow,Petrochelidon fulva,23712,X,PR-SJ,,L18997626,El Morro,18.471499,-66.124804,2022-05-12,,eBird - Casual Observation,,0,,,1
S92177045,swallow sp.,Hirundinidae sp.,23771,1,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-07-23,10:05 AM,eBird - Traveling Count,45,1,1.609,,1
S108828409,Ruby-crowned Kinglet,Corthylio calendula,26270,1,US-TX,Kimble,L283468,South Llano River SP (HOTW 093),30.4391651,-99.8128617,2022-05-03,09:21 AM,eBird - Traveling Count,158,0,4.147,,2
S101125750,Ruby-crowned Kinglet,Corthylio calendula,26270,X,US-TX,Travis,L17497957,360 Overlook,30.351691,-97.796621,2022-01-21,,eBird - Casual Observation,,0,,,1
S96743814,Ruby-crowned Kinglet,Corthylio calendula,26270,3,US-TX,Travis,L16743933,"614 N Commons Ford Rd, Austin US-TX 30.33721, -97.89436",30.337214,-97.894357,2021-10-26,07:31 AM,eBird - Traveling Count,188,1,3.072,,16
S131752142,Ruby-crowned Kinglet,Corthylio calendula,26270,1,US-TX,Travis,L4462886,Balcones Canyonlands NWR--Cactus Rocks Trail,30.5055449,-97.9798198,2023-03-25,07:55 AM,eBird - Traveling Count,62,1,3.765,,3
S106460707,Ruby-crowned Kinglet,Corthylio calendula,26270,1,US-TX,Travis,L4065284,"Boggy Creek Greenbelt, Austin",30.2676159,-97.7143054,2022-04-07,07:59 AM,eBird - Traveling Count,140,0,3.271,,14
S96731655,Ruby-crowned Kinglet,Corthylio calendula,26270,2,US-TX,Travis,L486383,Commons Ford Ranch Metro Park,30.3373826,-97.8930759,2021-10-26,07:39 AM,eBird - Traveling Count,179,1,2.6,,16
S80077545,Ruby-crowned Kinglet,Corthylio calendula,26270,X,US-TX,Travis,L13422589,Dirt Bike Path,30.401678,-97.69188,2021-01-29,,eBird - Casual Observation,,0,,,1
S105366046,Ruby-crowned Kinglet,Corthylio calendula,26270,2,US-TX,Travis,L18212458,Hamilton Greenbelt,30.361636,-97.978144,2022-03-22,09:28 AM,eBird - Traveling Count,64,1,3.079,,1
S97823429,Ruby-crowned Kinglet,Corthylio calendula,26270,3,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2021-11-20,07:39 AM,eBird - Traveling Count,195,1,7.219,,12
S102716814,Ruby-crowned Kinglet,Corthylio calendula,26270,1,US-TX,Travis,L2023174,Mills Pond at Wells Branch,30.45,-97.68012,2022-02-15,08:55 AM,eBird - Traveling Count,128,1,2.283,,3
S101527887,Ruby-crowned Kinglet,Corthylio calendula,26270,2,US-TX,Travis,L15834311,St. Edwards,30.407137,-97.790425,2022-01-27,08:44 AM,eBird - Traveling Count,70,1,2.044,,1
S81881312,Ruby-crowned Kinglet,Corthylio calendula,26270,X,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2021-02-18,,eBird - Casual Observation,,0,,,1
S102132195,Ruby-crowned Kinglet,Corthylio calendula,26270,X,US-TX,Travis,L13415218,The Coop,30.415106,-97.702953,2022-02-06,,eBird - Casual Observation,,0,,,1
S114083947,White-breasted Nuthatch,Sitta carolinensis,26356,X,US-OH,Carroll,L15596150,Lake House,40.537075,-81.249436,2022-06-30,08:45 AM,eBird - Casual Observation,,0,,,1
S106266132,Blue-gray Gnatcatcher,Polioptila caerulea,26546,2,US-TX,Burnet,L18371785,7 Oaks Ranch,30.988117,-97.913805,2022-04-04,07:54 AM,eBird - Traveling Count,202,0,3.276,,14
S108845181,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Kimble,L283468,South Llano River SP (HOTW 093),30.4391651,-99.8128617,2022-05-03,01:43 PM,eBird - Traveling Count,66,1,2.175,,2
S108918377,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Kimble,L283468,South Llano River SP (HOTW 093),30.4391651,-99.8128617,2022-05-04,08:56 AM,eBird - Traveling Count,165,1,4.827,,2
S131752142,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Travis,L4462886,Balcones Canyonlands NWR--Cactus Rocks Trail,30.5055449,-97.9798198,2023-03-25,07:55 AM,eBird - Traveling Count,62,1,3.765,,3
S106460707,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Travis,L4065284,"Boggy Creek Greenbelt, Austin",30.2676159,-97.7143054,2022-04-07,07:59 AM,eBird - Traveling Count,140,0,3.271,,14
S85425346,Blue-gray Gnatcatcher,Polioptila caerulea,26546,X,US-TX,Travis,L14436495,Bull Creek Upper,30.404665,-97.790095,2021-04-12,,eBird - Casual Observation,,0,,,1
S105366046,Blue-gray Gnatcatcher,Polioptila caerulea,26546,2,US-TX,Travis,L18212458,Hamilton Greenbelt,30.361636,-97.978144,2022-03-22,09:28 AM,eBird - Traveling Count,64,1,3.079,,1
S118899613,Blue-gray Gnatcatcher,Polioptila caerulea,26546,2,US-TX,Travis,L130766,Hornsby Bend (HOTE 037),30.2181988,-97.6458054,2022-09-17,07:44 AM,eBird - Traveling Count,201,0,5.763,,10
S92497822,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Travis,L15941910,"St. Edward's Park, Austin US-TX (30.4050,-97.7894)",30.404985,-97.789424,2021-07-30,07:57 AM,eBird - Traveling Count,22,1,.472,,1,,,Ill-equipped. Need long pants and bug spray.
S92498291,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Travis,L15942020,"St. Edward's Park, Austin US-TX 30.40531, -97.78899",30.405309,-97.788985,2021-07-30,08:29 AM,eBird - Stationary Count,4,0,,,1
S92791399,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Travis,L15834311,St. Edwards,30.407137,-97.790425,2021-08-05,07:04 AM,eBird - Traveling Count,93,1,2.452,,2,,,St. Edwards/Bull Creek w/ Adrian
S92058626,Blue-gray Gnatcatcher,Polioptila caerulea,26546,15,US-TX,Travis,L391415,St. Edwards Pk (NW Austin),30.40675,-97.7903333,2021-07-20,06:33 AM,eBird - Traveling Count,162,1,2.771,,6,,,"This was a Travis Audubon field trip.  There were 6 enthusiastic participants.  Humid, cooler than average, lush and green from recent rains."
S95477581,Blue-gray Gnatcatcher,Polioptila caerulea,26546,1,US-TX,Williamson,L697965,"Berry Springs Park, Georgetown",30.6820084,-97.6417637,2021-10-02,08:21 AM,eBird - Traveling Count,104,1,2.31,,8
S92546982,Blue-gray Gnatcatcher,Polioptila caerulea,26546,2,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:03 AM,eBird - Traveling Count,155,1,5.2,,3,,,Lake Creek trail w MaryG and Zoë. Lots of mockingbirds and herons/egrets.
S102716813,Blue-gray Gnatcatcher,Polioptila caerulea,26546,2,US-TX,Williamson,L684204,Lake Creek Trail--West (Williamson Co.),30.4673656,-97.7771286,2021-07-31,07:10 AM,eBird - Traveling Count,150,1,5.311,,3,,,Birding with Zoë and Katy Y.
S91759002,House Wren,Troglodytes aedon,26614,X,US-OH,Carroll,L15596150,Lake House,40.537075,-81.249436,2021-07-01,,eBird - Casual Observation,,0,,,1
S91183765,House Wren,Troglodytes aedon,26614,X,US-OH,Carroll,L15596150,Lake House,40.537075,-81.249436,2021-07-03,07:15 AM,eBird - Casual Observation,,0,,,1
